x1,x2
0.5515561669507889,0.007169279633586309
0.5826502895074362,0.16494039363978225
0.6583892008787924,0.1482866825967283
0.6588255427745028,0.4681620973820475
0.6019038493787209,0.4112473093323521
0.43588454474794963,0.10516617730702296
0.4589602824279283,0.5481228453053062
0.4633944435627526,0.373815351714823
0.6900689079422556,0.28084514547882333
0.6287204142985111,0.19945654502902235
0.4990600737858397,0.22929179266464164
0.558413644400648,0.3194052400378859
0.4337361325358415,0.028041562254815966
0.4997199303136828,0.0801604560584278
0.5653332829553497,0.3317975959168477
0.372229022130735,0.3207706618296578
0.4929770448339891,0.032647891233861644
0.6857913043592384,0.47552825162672624
0.6701246801505245,0.43076706717491386
0.5043013580967618,0.5419097205805082
0.47760281645025116,0.28769723424053223
0.5783252913968165,0.44683818837196
0.11679810382186905,0.25990956694358053
0.5994018043159928,0.3478390841325981
0.4511924018434737,0.5093372379856607
0.5038515910283097,0.37605874855605426
0.60455217630053,0.4858407162288782
0.47151564380917194,0.6254799986261634
0.02551031606731837,0.1386516560120426
0.3027198362284024,0.4401565488190228
0.39973126315208607,0.6153595958569354
0.6174673307969384,0.6446033799679818
0.5451779150682728,0.08104182178864051
0.5195278262158353,0.6012822778404778
0.140540481708625,0.34513496421087675
0.5365056626439568,0.3347518359622781
0.5437142481425682,0.45529791456460555
0.5910044564679502,0.2913758147605916
0.6566304398837467,0.6865273518054043
0.5780422171131874,0.683004609705777
0.3969781355531663,0.44825673804100985
0.5742718802129667,0.43045086706481117
0.4502789085587073,0.048458308794887904
0.2938325968790244,0.5886756826237766
0.5390337250043049,0.007059656706624326
0.6185911187681263,0.5716773560906114
0.650561573985341,0.16478910562521196
0.19872989457231738,0.6651162388671724
0.4378985164596612,0.17749099284878828
0.47680017210295905,0.17445463144516715
0.5983590369492561,0.2009661615444858
0.5576913260626629,0.1904254121452468
0.6489688013204021,0.34953124835955857
0.4211099898843871,0.43837811749130334
0.6465914124817715,0.301977269840645
0.4362134528912211,0.34597266515323194
0.39340171092858855,0.3807111427464675
0.4283515097929863,0.5166869975945227
0.26691219961337287,0.6957234614936118
0.5228767843930716,0.5559828758714269
0.3362490058841593,0.3896691789405702
0.6183054389162704,0.1871988138493467
0.09647220645792282,0.318976976426781
0.6672901316464749,0.609865060277232
0.5053012728580362,0.43294074713561703
0.5688837716189932,0.5205794697546046
0.5263654260477955,0.07811058514090861
0.4500848487212737,0.30949513537448947
0.40883171907229576,0.4181949643807648
0.5971242030781099,0.47149428657951503
0.4980808849943295,0.1606849923134297
0.5078346159981248,0.12607481053932557
0.6022581970662272,0.012685860592260068
0.06083972016783007,0.27313764039951116
0.3633189072940095,0.09603276678570323
0.2160404845920707,0.2322014291574716
0.43622969514997306,0.633933390554866
0.5524259068418066,0.4690917287062881
0.5007134718654515,0.04365975865720596
0.3831613740406483,0.3752906145480817
0.46141894053314386,0.6066865386604765
0.5355074929021272,0.3131876162798485
0.49508782971694404,0.49084552436531187
0.43624433805807117,0.28367944056787675
0.2930847597902403,0.30017019063917133
0.6817939067701915,0.4404334483179062
0.5331508589943121,0.4692192567774458
0.24711273181622917,0.19768414668341336
0.5118981531595428,0.6212168461557432
0.3825207024954678,0.5791153057867426
0.5057600925518513,0.13707976564362434
0.3068477919340512,0.4448445050990567
0.5554177098485519,0.48101688577338125
0.026043503241263692,0.14882685498643763
0.3900025837264193,0.32808682519993904
0.38549116935564653,0.1826122232662128
0.44092458854889327,0.30246870936861764
0.6564432524017407,0.23855336631808893
0.3947250514510574,0.5583996054580196
0.5084147746766869,0.37681840126078425
0.49776782126482866,0.050057705300664654
0.3114850491572765,0.4351286196849089
0.5088409717716295,0.5958917620756393
0.5156465941994438,0.14332438989581298
0.39176357893994596,0.690953160993832
0.3003303236567,0.29907437237609946
0.4841615476560448,0.2737535250955413
0.6175713317265439,0.5033407682321953
0.5156356669304182,0.2991520257498996
0.5277276818663255,0.5959375465702187
0.1245969280002043,0.25432522330045026
0.6333003914399068,0.5983369121246311
0.505239356242365,0.1484792386214718
0.629272623905596,0.5400212260731565
0.19073086074741474,0.35232030069854714
0.46070188170803733,0.4204869002604577
0.4040571668044822,0.3502448470486369
0.6382494521704883,0.6049940734114219
0.5384281911941909,0.1988871109450298
0.549662769509022,0.5701944999392723
0.03368852407282674,0.5690296608989083
0.2500542911879329,0.25939617066157133
0.3372524684073674,0.26905159187803424
0.3648091601550406,0.012184230435573564
0.5405829864565301,0.2833071049602058
0.4506489073071918,0.622356309174565
0.3260493719124382,0.21786041472115908
0.3296526944910563,0.42287459666880745
0.4159380914244478,0.3457452643444887
0.4566928101416184,0.6212119061815768
0.516910383131994,0.07399347898155018
0.353480094780261,0.5796091360316857
0.6688561644733063,0.1446091648355209
0.6212576726901637,0.5476457017416532
0.6623607212141686,0.5866671558455896
0.6382623786039979,0.2897939536863031
0.6623053808992913,0.6286136737587332
0.11705071190237895,0.22602568356460154
0.08719797298776633,0.6345814186396062
0.6040696499010357,0.21748785323184266
0.4745524991917839,0.373205292581233
0.6213566326184853,0.48724241075749686
0.6153002972212891,0.1282878722531882
0.07860045924018885,0.26446714693916834
0.1450748641583533,0.5310875550446793
0.3350970183922516,0.2234646415108651
0.5678190905302432,0.5758119340844542
0.6057466375516218,0.41951668470332065
0.49209412413029957,0.3966044380829688
0.10610378460183656,0.13879905772100137
0.5474100491657033,0.3569824073904127
0.5311709935604817,0.557530659443436
0.2978531893950544,0.030352197401701975
0.24382479932825663,0.2171963758267524
0.5494663568808624,0.04843258704471555
0.5549812288560187,0.43278559447044945
0.441664449148668,0.5702420798973861
0.5572056889842254,0.6967243409783247
0.5620115339893066,0.031187154880615447
0.46540618940432055,0.2537290384059286
0.5493638540012306,0.6510822388232277
0.567237613659801,0.2221002880800277
0.5576340392050749,0.6297162965724629
0.4409409012959774,0.629062866468649
0.46828920933526064,0.44476299552539544
0.6984635939056416,0.47397928876539375
0.6291270324828121,0.14625237419460657
0.45023510774020004,0.20588721726301012
0.03769089304372403,0.4006283855768996
0.48163738896964,0.5850162572365969
0.2764852859457864,0.07380650407923225
0.4130815539192317,0.47004601644988836
0.6968108603329055,0.5716914322372318
0.09194610222997313,0.3459458536596748
0.6216637561782762,0.382475547046476
0.5136889920884516,0.3575375247086933
0.6319971974763399,0.6302825549442126
0.5740853172942091,0.6627899750609595
0.6884422115898456,0.48590010853321447
0.3472618674241694,0.6405646913291576
0.40110497179000576,0.40293897583316085
0.24666069057584128,0.37363075728863127
0.48317568040864906,0.27080585162526477
0.23983865590858724,0.48691357438209615
0.6219537032654935,0.5176572444084782
0.4215262696626612,0.4885330194541239
0.43176781456718283,0.5148873533234146
0.2406328867347179,0.5356775109099283
0.41919618868447545,0.179577671984113
0.6267785918628945,0.31279448925555564
0.49976876569746004,0.14501065174753552
0.5815284353675225,0.39019281539741235
0.41826572349418717,0.15750350403752167
0.2789642685475333,0.5735768795454966
0.442229479692371,0.23474768608293822
0.369328569103417,0.06175131866020141
0.6077209312995926,0.35885222568252284
0.35642135729098134,0.4268264096683017
0.12515916009201436,0.5915749513593886
0.6795907597253019,0.0588111213358883
0.309779304820945,0.49098986961489177
0.1489567735244639,0.42603286614466584
0.018188784600547684,0.4389442147678417
0.2864117259263571,0.5664158378118289
0.5175383085560137,0.39204971850735
0.6270621053916217,0.27138080152178656
0.5913444991702471,0.4505943960869132
0.42182480794288,0.0006399598401449005
0.4773795165093814,0.576708670707458
0.6722268379016286,0.5515062974450798
0.47198870089221784,0.40360118357875774
0.6889777554746216,0.3370885556164509
0.43707027109642693,0.2616304632540371
0.6440102282295211,0.5960290274705184
0.5935384567006675,0.4831557614543955
0.6339918409899962,0.1740067025572545
0.6970447036066731,0.5286421701249522
0.30141584581746045,0.4291659625579742
0.6564362345802063,0.6826943254400819
0.4543946679399101,0.47534960911283514
0.599723266592661,0.2068255251326102
0.5029817819154043,0.35978658203828134
0.6722947235118575,0.5590582007798759
0.5832452835882717,0.303070421938462
0.6007690251618027,0.4395007040151576
0.5999242855857364,0.2751585247665571
0.6376278114986089,0.43422348275422906
0.6455452844562007,0.6006316122481944
0.5672511974282192,0.18452005849147196
0.5429837200994027,0.30559396142205086
0.542580892098212,0.28815940702599685
0.134725892093089,0.2623413755592833
0.5914200377816584,0.2870363913506844
0.4134301144327536,0.4316993238047152
0.6400585736693414,0.04351895249033556
0.45302707037353407,0.03586483555213109
0.44053403694842014,0.1773466538073204
0.3570360344446859,0.5038607338884589
0.4347493720735201,0.3068408387531639
0.4499721482695677,0.40974798684508673
0.4359809904813032,0.2917773665231677
0.6456483178228327,0.6488759879393899
0.2888350642474594,0.07505941281531871
0.48274340112813824,0.3926381153934004
0.4044299615423004,0.3692207196781909
0.64000122460344,0.07798509436800154
0.5236231346623819,0.07546886198676278
0.6973912924624426,0.6720078006252607
0.6693846681293643,0.31915739005924826
0.6899163275287515,0.3268353957203581
0.6464160463102401,0.5375150406229533
0.5331850371537649,0.2648587800782902
0.45713469927776484,0.6888763206829884
0.5066801728960565,0.479461770532217
0.5608310772961935,0.3346915308397002
0.40913510057898494,0.3903140324552925
0.1723130366288518,0.35723314487131813
0.42782282662388166,0.06243360023823995
0.3600340217613298,0.3161159918752234
0.16502889816313748,0.3015471881178027
0.28630914995858614,0.5554044886596481
0.4615933262852696,0.36620554064183
0.5499739626164698,0.20156969075281342
0.6957458320455898,0.3698380246556846
0.2650819622493389,0.2686934560407216
0.6539009191891211,0.10179867184798506
0.383231564187728,0.19054971076507127
0.06780611417385787,0.07572124959314491
0.4345615454958546,0.5186834730215815
0.36640021244049265,0.507997510118884
0.6784292641762175,0.693609183689094
0.32753123994696354,0.19467294873994867
0.6194437651583635,0.4978378279381016
0.44927174053379976,0.13921591492419544
0.5486806083574386,0.3271039384789215
0.672796406203705,0.3123631149612575
0.4466532780739113,0.34158416089546006
0.611009360812194,0.5261633890304478
0.40635173018379556,0.4369901370374665
0.38522260694344107,0.6865559954415886
0.5026653398975548,0.4300436201132429
0.43618489378026715,0.3607772753241796
0.6641542183158904,0.14819687061258657
0.28076419025959526,0.651290322218429
0.6521516682009778,0.5787513075599965
0.5608680649410083,0.6566479360382895
0.6338041789800081,0.502139873289023
0.3957875791953809,0.4385437669891132
0.6910270854277553,0.5768549365184353
0.512313250916855,0.25916930293643226
0.11938702936962965,0.589532362005294
0.5798665702323214,0.480402752553057
0.6133024735002829,0.456814068304242
0.4495989715521917,0.5177028341001391
0.26111678683455397,0.034102995943820956
0.6948429365481457,0.1226913631930216
0.41804542543295187,0.38441915310809827
0.4254169226473749,0.3163097799473494
0.14857456387019913,0.6378735770580387
0.18171102165755984,0.4919273219207064
0.5347878703534084,0.03122187080817079
0.10286480826136904,0.3048980323040278
0.30534172441042795,0.3581171223439972
0.3418567503650633,0.3697116917777737
0.6284986674942865,0.6418979888758525
0.5916703426024174,0.41396917517717025
0.07668753426146424,0.060111345822593684
0.4855795130005842,0.38165517855744446
0.35493179012099324,0.36789924981289057
0.034521492022256385,0.25722329385411663
0.3858191800143542,0.561600942713532
0.5076153540930516,0.2749929512089855
0.4304204347748103,0.4183186568384739
0.5533084106020387,0.41945950060361725
0.6469494264278206,0.26177541832598883
0.48837711809846723,0.4463723820707237
0.40460462692544436,0.14821403301757202
0.01659298043914892,0.13781396927557515
0.5901006590481916,0.2895947920172002
0.6092353512578799,0.4599868868241622
0.5181754666007846,0.4581843023535318
0.5068901547167345,0.2787234018508707
0.5779469230272295,0.34029716658049425
0.4675629606064326,0.5915605374576282
0.5350020484595475,0.11189563631892233
0.6063465732409995,0.5602211895106617
0.5903565678245608,0.4818937924610911
0.10256666986521472,0.11149103447014355
0.5291504010917856,0.18339698558566356
0.046088342229635385,0.22913673841064974
0.1369717065622923,0.2732067598158919
0.1943382496496764,0.509843438588099
0.6049096851847794,0.29251013967909956
0.6690196744199584,0.471243093080713
0.5937707758832652,0.23147387046055795
0.07269210841948724,0.517037059685435
0.04354394621232731,0.2065029240779625
0.6626369729676086,0.3763585415673938
0.665560604363152,0.05065079002888635
0.5215985489628064,0.47427312558736734
0.4099734703368338,0.22536375610199413
0.51571091422156,0.17786177616010207
0.4292243893127287,0.32614696423851774
0.6708736470066158,0.4096448507162153
0.43990257467914506,0.5219303631565347
0.4424066650987146,0.3059540147926915
0.6932149101114129,0.4532236516329006
0.3300515515013701,0.05219851789067427
0.40267377914059405,0.22369424504657828
0.587358807149407,0.4367927724140312
0.4332299610606289,0.5796056620774602
0.6370747005206976,0.2891578401112207
0.08718615257244952,0.4798234395806345
0.09064111222286277,0.4822359783019157
0.31083895880947865,0.46828734717477644
0.513742849674903,0.5185594099749157
0.43754670430547177,0.48070126561133386
0.542698656849173,0.4607277214804224
0.3403378986765913,0.045050590567470766
0.43665274307061525,0.053208268584656
0.4728286939528724,0.3211090501275612
0.6550898305262133,0.16386135412868597
0.5477618481461215,0.36961703457476536
0.39461101944238763,0.12976255586710422
0.1684742283410074,0.2917357321321849
0.6625030304670043,0.3522702608311981
0.46759751290033985,0.023663524712603207
0.3547227300484873,0.36860008378225456
0.5173505541023119,0.2912745354577046
0.19942346806421052,0.08753156752994909
0.43903628235087694,0.22385205265280517
0.2050125273275061,0.2708416175480109
0.48958429504501605,0.4815340037984122
0.27196383094887877,0.6505135033314438
0.5860335315494055,0.6175241893473554
0.540461655327218,0.3219058951422198
0.6577153848121303,0.04768940735629641
0.5656266502176,0.2665699619034755
0.4722765105615805,0.4696009624626402
0.6609065114078045,0.1846653940093232
0.677711179490416,0.4041461066540494
0.058637800280631064,0.3801397123995277
0.5321768637874502,0.5130911043173144
0.5644636713008973,0.36950215629522887
0.15682739091678166,0.4635184515237955
0.3336439619578128,0.002045280031863172
0.13020859874802931,0.3625136740242038
0.5317619538991489,0.41804400430324384
0.15819794286516187,0.55773841780809
0.09591300058022706,0.6086819322984898
0.4133661321339654,0.4376865064554511
0.5888621026209678,0.34949454668512847
0.22036174402056669,0.4026633715745317
0.5942485143463478,0.20069604775912986
0.5941548713818032,0.06400529727806137
0.34766072992812597,0.4111955406415575
0.3287919421579135,0.09170801489651113
0.6569572945784939,0.41786369437717696
0.62643916464389,0.15451171819695655
0.07996885274734888,0.507259220090638
0.33191791063723963,0.6158803245164824
0.5132360026101906,0.06641118607619617
0.6607441588184991,0.5315716312543557
0.3555513349139765,0.3677894594792612
0.660932940935528,0.1128994709952475
0.6436690872548547,0.2656406759619275
0.4956236012195822,0.5468177387000172
0.2929319632173457,0.1975664614245977
0.3356677142938523,0.1676845693605458
0.36193598227510704,0.4738347941297541
0.5404969766243737,0.0983421884425494
0.6201572272898401,0.3315785863214577
0.5994422874298044,0.6867560105282531
0.4791038276461107,0.21600860386554602
0.460250413718475,0.5758106594182435
0.3959804046141091,0.10005253713744462
0.6655801711315155,0.36715242918308383
0.687537524477989,0.33225628258026746
0.4737368917961553,0.39828106694729637
0.6287223863032444,0.29668393612179833
0.6093970687656257,0.49594328997198023
0.35906780581818787,0.5732677275053244
0.48052898402250566,0.4397364532842073
0.1644738398377114,0.26967666481008123
0.5965440290966032,0.07341271465132611
0.27163557728114446,0.6463715087070085
0.5838530750831221,0.13702967015383066
0.6095912805493633,0.38377537991249167
0.6330663618115253,0.4169012217511731
0.14439108972793824,0.5207342800103562
0.4042901946348779,0.24404407977115827
0.29804699185167016,0.5654574042522186
0.6107419748573251,0.5906805506097493
0.5005120728738683,0.5758150618642415
0.5022719981292001,0.11171206476363363
0.6216783060604355,0.4982761363712431
0.5426720605846835,0.3116749227234825
0.43141394022184937,0.5119612100334343
0.03852585956440949,0.17035401701400463
0.6078445207681087,0.6391204591137605
0.0075068806939384445,0.26694304105834654
0.00997650147301328,0.641161217203808
0.5437424100239328,0.32612403239357146
0.4483955170980613,0.5367610213420707
0.5117146080567264,0.40182820417226567
0.5524848851729308,0.43303271539729177
0.48336252658937345,0.5480234693204941
0.5609933085950857,0.6584672932098905
0.6319390757504896,0.10912196531375157
0.25870708845674484,0.3918534558714186
0.5887473972432928,0.6976207616609409
0.5949318248742411,0.48095615353545984
0.60604926718127,0.5527692234062502
0.5483652533716951,0.44149353128332397
0.5007551448249425,0.27174485647340163
0.42125784051210025,0.6173311300601728
0.5858642723394546,0.3525212103588916
0.6017335713964636,0.4308989077408389
0.13856282856067745,0.37924677988379485
0.6271665692099032,0.4521470951490076
0.5774820999910139,0.3338384181860067
0.6845592964987599,0.585026154505842
0.5864536300342248,0.5315148070796482
0.4705574914320162,0.6321126940454193
0.35494123191991056,0.06954161695240164
0.44888143351791027,0.07584448648699
0.07300881660387051,0.688609750750727
0.6476755460359879,0.6032935638031082
0.625355208109211,0.3517768303815273
0.31169689775310677,0.3602749699712384
0.6483473514454221,0.2882250914170413
0.4925182054734438,0.4049297951016893
0.6263298968713432,0.28674390722117654
0.49953258151103447,0.026152276852168442
0.27397889391913044,0.5104723523299306
0.41818411199023464,0.31762217457036274
0.6524352900529333,0.4931824494220269
0.5394502519082053,0.40208239228827886
0.6714576816197251,0.360753736208658
0.6076500854595649,0.23184408559200032
0.024118247986148283,0.34444076845565885
0.6437401232885743,0.2951025933739119
0.1560444034347665,0.23790854428209635
0.21903022822618856,0.4436797759910436
0.5303073694283736,0.14700269478142314
0.6168539913952091,0.4806639772742384
0.3914057250312957,0.33628127365485716
0.30948537188583447,0.4814426239336709
0.5991300259523582,0.5035076657997735
0.5106652319342961,0.538962727299245
0.3821100719695658,0.19073938130840332
0.04155397526887222,0.10709430496210179
0.19084395106568797,0.41403394773598734
0.3919225027093279,0.6506762850549677
0.04345589429498505,0.3941365529411027
0.4575519184330761,0.6292489978240597
0.5669516572388833,0.6291393043281556
0.5730073969000871,0.6287647169488857
0.4174353587682882,0.2966951075563304
0.40001984301571536,0.6255696252211772
0.5148661314342433,0.229515943627971
0.06367534512167841,0.2260132051368129
0.5913934008860406,0.5828603895534623
0.5000527218735596,0.04679795530598402
0.603572566586789,0.33010474344846547
0.607493394975397,0.10777991672496104
0.36283554874602086,0.3520979777788343
0.08022210919303716,0.12461330890047513
0.6048778785612262,0.40424686690428707
0.5959190752914899,0.56471289402909
0.13004104269410224,0.19297414025671714
0.21205358750601613,0.1495221191330233
0.49750488399685133,0.20357949430320194
0.15923959927362377,0.3696467811524089
0.11329778894172167,0.5286614861805674
0.4552837049884201,0.6331604624839023
0.6111397791176401,0.6664133475873921
0.4496570976061701,0.6330915046679442
0.6624094683094995,0.0614046265408643
0.6106047298178459,0.1294552455710959
0.4886654354588269,0.10316859970856995
0.2902696826394265,0.373140377151861
0.5910072069656349,0.6047826139545683
0.6013369948844759,0.6157927956097259
0.4297983429386567,0.10552659715095332
0.5809256053808799,0.6630135280692113
0.6450355361251789,0.4437269545357341
0.6838581496192673,0.22559162907498173
0.6656652268139346,0.10434180403983268
0.643789847540325,0.33915517615404545
0.5997646764303438,0.2884275123798166
0.6976865021582231,0.46298956723772133
0.6439895443953881,0.4041440325338077
0.22091545046143854,0.434162063302294
0.504475562427124,0.5248721387033914
0.6591933623707864,0.23905517569061172
0.24048574876982298,0.47674146336932977
0.47059361871988914,0.6221829983907322
0.3204895121719551,0.0806974617141974
0.567411797312455,0.37553127909284534
0.6093680376946697,0.6282407865973005
0.49720210321404695,0.5166642861829578
0.6059799657664895,0.09479546749469825
0.036755246743963466,0.4153557474206554
0.5625479721780882,0.25477490435237665
0.4268219653417057,0.08272235570834618
0.6223437393922426,0.4209224480449803
0.4620624251767808,0.4683135304875261
0.4869012719963241,0.1571965958698383
0.23333216564916445,0.10560272631177556
0.6293032815658332,0.6008073345910957
0.42588229895782936,0.4066570020698731
0.3775298441936433,0.11878282234871546
0.06666391570949139,0.36028369793044546
0.23934318793395723,0.5122892658470577
0.1108209410793096,0.2610662634129378
0.08486543319508794,0.6045975322798152
0.490091996965157,0.36756327432767627
0.5276557038587759,0.5891154528487171
0.06071688121874548,0.2435246268677559
0.44049096890242806,0.22365196382187547
0.6588858444475764,0.5305651209148338
0.02348912027931009,0.004755680955157653
0.41076906253502365,0.2515287106249503
0.6487452466430378,0.5476422177226
0.4201341719075277,0.15973901743125374
0.3548387580561094,0.6404881026129735
0.416851652761883,0.11848637511499469
0.6955133048577774,0.6187847179146283
0.5046727503019782,0.48466876516713936
0.44276533549001457,0.24235216135395724
0.26148335381092647,0.5237868187209823
0.6464209283396529,0.5171008118048953
0.5643162051007853,0.12224630481926513
0.5790817770495914,0.32318479072014866
0.4978446672065241,0.48796186901395017
0.5060260425960285,0.18281752994209693
0.5763574368208916,0.5936122999716302
0.6395962166422995,0.0033169252980853603
0.5263721340402275,0.4019740179341035
0.4558877923671033,0.38620520616458576
0.48715000351529525,0.36071545328592336
0.6239027164239842,0.05901052566579054
0.5565185229556523,0.5299239413994572
0.21848124294210647,0.267138318258293
0.4537705724530189,0.4834700494633154
0.5847677522735819,0.22886641671079155
0.4367958933259914,0.474979581169723
0.3830676453552608,0.03305611355557857
0.6037283820503473,0.4659122896989777
0.5968891347805927,0.1042400135615655
0.47175562468356314,0.2553381574855946
0.5697280301294152,0.5018752247469473
0.5264714908555057,0.4039060735856889
0.0995935101891315,0.2681897601376285
0.41422856680149966,0.052050828577268685
0.20700163292945706,0.6191262534122681
0.41755938394849323,0.44196230078698506
0.579248775105907,0.01656599588870815
0.3870238602705786,0.4137425113556518
0.6242177287870845,0.09598682436247284
0.4103485062431344,0.23597175806130494
0.1353507531817838,0.14957662646522096
0.45769317504198637,0.5228849602377602
0.09796777582631114,0.2948105372633123
0.47128506669402126,0.2250126743165205
0.454315664287678,0.5023034883984698
0.3859585282056357,0.3625523503844298
0.13955990177696048,0.024961359389060644
0.5499840820475178,0.5939687890820043
0.521644092161166,0.5533371957675772
0.3906712082984609,0.21005285039581784
0.6842300759904851,0.31741624787064715
0.6162839417989985,0.39673277409129615
0.4750574455882123,0.4973394658646397
0.31821618394536566,0.056442167017940345
0.23750155032701833,0.4905969476607316
0.3201319370375834,0.565788069734028
0.6088665117955101,0.18964085191256755
0.5245164756993597,0.6755720188338254
0.6161986872185025,0.31197607015043827
0.22365734639169893,0.20288279971227238
0.5513022343258597,0.5643229978653607
0.6328131791194744,0.11881320989327918
0.610468088909193,0.43609673721527925
0.482256384336962,0.670661712727476
0.452376704910499,0.3437842256033378
0.12584035843354754,0.06679874203110756
0.589781861025833,0.3000092144434228
0.3546074227428089,0.0689511331446375
0.3489768487293189,0.5956373143113236
0.5376776182053999,0.4510207799658022
0.6732054390385107,0.5764987357719223
0.16233523944768952,0.26820475670392346
0.3547734658779128,0.26550658566048857
0.09491966331204267,0.5947692842006859
0.41937183816049345,0.4063176734661403
0.5587672417849988,0.2607062899263887
0.6902205769116906,0.5321681998328833
0.5628417758052121,0.5240862026499107
0.5468727689316648,0.04489648517998001
0.5947335960021547,0.4890294107999771
0.408134397382076,0.297392069234714
0.5374965758953636,0.698484607784545
0.4509844627323686,0.3475935360559847
0.47551491310303884,0.34589156506112384
0.5003132401384123,0.1839364606295793
0.24853737058695893,0.1421271052198026
0.4320679296669757,0.33971026059630466
0.6638730759639632,0.19094145347578625
0.6646241481534638,0.2825529557642205
0.19995926278675388,0.48003069922646624
0.5533066664964106,0.40053742746946386
0.5446461533075639,0.6425506542046366
0.43348645691510035,0.5822145580831056
0.666587112182991,0.3579881521880092
0.03876570634863351,0.3424229257914393
0.2858886188665422,0.23784209355585256
0.48085634336679933,0.4516244561966889
0.5309896737451419,0.48726253551627186
0.5618787798249204,0.5275789538803705
0.10965334938060298,0.37525314044643754
0.6160914347731455,0.44931917803987687
0.6324621542277735,0.5200185010107268
0.4416889746087357,0.5526703170870999
0.6507930735343389,0.4337433611424902
0.5069991907492339,0.2715497907154527
0.613695711755269,0.5446406895633786
0.5081722810133191,0.35267574315912653
0.2949473155241783,0.6176500766527832
0.5593416487926711,0.4425257393548925
0.4132675210332549,0.1253784836964794
0.5861781854472974,0.47643349852133254
0.6427664417221366,0.3237944291658381
