X,Y
0.4818873319938509,0.15953226459421288
0.6820763265624409,0.5763409712876505
0.5458030867106098,0.11928970968048674
0.30638989420043106,0.13736169694832367
0.4034989597724564,0.5531537829553465
0.5967431877045308,0.19859978387371174
0.34048140759281115,0.10083784389940917
0.19838004587785074,0.3904583705829815
0.43121139471859693,0.18144320837420885
0.6735150612940282,0.04895012051798793
0.419188568265599,0.1651231650710395
0.011653823672915758,0.2661306964026698
0.6199177127038986,0.4867501996448214
0.3309777413388309,0.2848237256017098
0.659415561690969,0.14138029908523653
0.5877320128689433,0.6800138247881533
0.23636591385419853,0.563187224672115
0.47733934088745633,0.2654228359225366
0.6084352586789005,0.16122404873038135
0.3678683570578254,0.4227085571334239
0.6569857365416131,0.27766371221229186
0.4150649726787198,0.2826841682846532
0.0572123888773864,0.6673821331310066
0.5329061206067888,0.36613547286836756
0.6777791658740152,0.11492190395943468
0.544614060645937,0.1549227286344382
0.5256551290306588,0.5303939313835104
0.6792399580390028,0.6209688928977871
0.5449630533339305,0.5234812723145391
0.590376622540499,0.6930439992444384
0.5195705493703409,0.45475554743881175
0.522718115174268,0.005499626350307665
0.45193791544573625,0.16035635423260514
0.6029376175115088,0.09287145348451947
0.0257579877530085,0.2511900672009859
0.0008172646367656383,0.17367494541283043
0.6985358959127093,0.42722167532657074
0.5373411055297859,0.16508581724915272
0.48657584347618676,0.38741100022830893
0.6340823628450203,0.358926290880027
0.6665993134718802,0.6301453429141513
0.21898404665433127,0.4211679918533394
0.4458894149294794,0.42663649368387857
0.18034427922075344,0.3060424401907168
0.44125868033848253,0.4674348939723975
0.6813455080953041,0.26686369946026006
0.4731559542867054,0.43346817366084145
0.6084500725753669,0.14317747756736404
0.5074307932990391,0.10550624755463471
0.614145435560509,0.44780724500898095
0.5215782302168033,0.5019348140511083
0.3119210675227949,0.3897037972551256
0.625019560488375,0.343463010030044
0.6180801333907913,0.42121441638960677
0.4935523943431276,0.6264389226094356
0.05550981604960679,0.5072840910065075
0.32092486592071,0.04518343821459113
0.3255986836873468,0.5471960468387558
0.3951298578864707,0.4498642243748429
0.5832169935120554,0.54150325033318
0.6037801349005514,0.44566461048649597
0.6457061767874857,0.6343289393294711
0.5815540171799687,0.4466350585290523
0.6283334367443579,0.4598938831783545
0.12469010949278642,0.30723810823218006
0.49839974577584467,0.46165173986519115
0.39377619338980197,0.37203855523142
0.5464216689298518,0.27845731528267825
0.5004454700379097,0.5171483451693755
0.4098601232299902,0.3423394674929965
0.6434608844473757,0.4505109394348814
0.6599119988411927,0.3885312768979879
0.38218307540613183,0.024359623463662498
0.6225619993098535,0.3574695940553049
0.023779790861746315,0.439569037207042
0.36160339231402694,0.37925971923166896
0.3027668517906341,0.34281939978951415
0.3405190781640575,0.2586254216380592
0.48536141411421213,0.5834336287585177
0.3858472054748875,0.16698546004604903
0.5598563768871119,0.5099971869631627
0.36795923722285506,0.32134819241653395
