X,Y
0.4718458007084184,0.42091077018515466
0.5143994512847097,0.27200041017040566
0.6224484167119946,0.39580542102303595
0.2561713746227718,0.5884953218256944
0.5322799064328817,0.17479324359254156
0.004682109597359346,0.10623895322749324
0.1923931706446365,0.04922293479137112
0.5717887955437828,0.5808806935531775
0.4164516758501579,0.18195884096497236
0.2964969281715188,0.05887886052461117
0.5297703481688236,0.39138457727889603
0.4320187828153013,0.5465704690342148
0.5026466792444841,0.29998703011911515
0.5732098334688068,0.20041439665965263
0.5244086317120817,0.5665610240231651
0.6920010896586206,0.2875299747912088
0.6738176480178885,0.38749576026812105
0.641082283053421,0.20598124490914527
0.4883442195105026,0.45211643153915454
0.6545742591065481,0.5457647513048633
0.4638262976710118,0.6653076290251534
0.6634044245807571,0.2085213535230426
0.5652793001362522,0.3180815280372077
0.2008394895552708,0.18989554844115453
0.4558216789100752,0.042124117416616855
0.6152120032375433,0.4252023944590192
0.483682945825457,0.4270435422629997
0.4276286720292004,0.46113994853991386
0.5565119346750718,0.0770502829488329
0.4757955436730903,0.3620188381180871
0.49210756764978114,0.5032354150489698
0.5335003449770575,0.25356012246996684
0.6464320470918709,0.39315326480213103
0.42178930767367484,0.0710941885131782
0.018243128717849364,0.2770466656735005
0.549163486917134,0.3131726877761981
0.021696795584078554,0.4888150892941877
0.29568834378663805,0.16301511400813212
0.585273596272157,0.607281754305649
0.5316155751954758,0.1762210860510599
0.5393827008235569,0.5493180551603725
0.6010752684035979,0.48558739859523536
0.23737289278144397,0.29150051391390935
0.35868777895032944,0.47165913276380433
0.3105527612475071,0.09250757721701369
0.5683244820034415,0.4592167456359552
0.4110903709562394,0.22670745753514918
0.4351541487226067,0.2005841863049022
0.2778665675586294,0.32131737299065005
0.5429939981927554,0.34554496121722567
0.5758019761636162,0.4575318972776473
0.6940187160975889,0.35468632377865406
0.6195278797494014,0.401664967771141
0.1218392512327848,0.43198584491296754
0.34047435140543464,0.5888070428691393
0.4355045741345457,0.41017385623445424
0.37674907313934636,0.4871508923445438
0.5338574343584211,0.39875871360282167
0.5316956498755934,0.4184456279328955
0.07403558028742646,0.20996416494737646
0.0042518826290005585,0.5831618906632441
0.5301235577674165,0.6349462716912286
0.5796035441920309,0.43560372361512545
0.4827256146858933,0.32500302981212204
0.4395322034763046,0.4306705403050675
0.510892278924974,0.48953071895471045
0.5415118531244867,0.3333749108021852
0.6326721177548821,0.4654003566022963
0.5358122435584632,0.1540675546603973
0.16443965302956057,0.6514383895535972
0.4009435431811457,0.27824726149547274
0.48254103192051323,0.3006269024656481
0.5942081234026375,0.4324854857368598
0.21054401391232128,0.4109929791244219
0.5018773573693698,0.383081993792593
0.39469492382941207,0.046298101529929074
0.41645448933848705,0.41577679046651994
0.023028526612918765,0.2486806628391367
0.5635749093488708,0.2775576521553882
0.6250552391485752,0.4195307771307848
0.35498784997752875,0.5096823725862498
0.3543370350575852,0.35237298370802445
0.5727967121457848,0.5122450417135368
0.2956832389487357,0.3121391589448742
0.3299881101949085,0.2934507667098486
0.4652295535076525,0.15116521791762508
0.1712117416882641,0.2931814525405148
0.15546721829652682,0.6435892527399302
0.15571890621126017,0.31742204812463887
0.45550319853094534,0.25831040341626654
0.2968683535456565,0.43860802594885606
0.5930301536992879,0.3084713181944991
0.5371282745132804,0.4005570930714209
0.3445659971153908,0.5199419561041283
0.6966142263592549,0.0477602414318991
0.5182815642193341,0.023377157224659433
0.636656668081651,0.17576107491748028
0.5271524508418991,0.305208193700949
0.6800363596921547,0.572714900340178
0.3975707044690844,0.5947152016176722
0.5578352197442512,0.27558994012296034
0.5881531764622605,0.5864188661342463
0.594101153359482,0.5186483419957646
0.6646332733016258,0.41702978287670356
0.41580021186282945,0.22949466792825693
0.5684463412658067,0.3632238403804228
0.4338700176464443,0.20546492127568464
0.6145219047399568,0.5155474369514662
0.6715818745124152,0.4843612155261458
0.06482443133261037,0.5492990728606948
0.3591992402000871,0.3827066641898429
0.5658178542884239,0.4144832858943622
0.5391962651426605,0.5227832659279984
0.5701359562020448,0.42077881602969536
0.11746788073587996,0.2425557891226492
0.6476372913636471,0.45812769780103463
0.6074354517036061,0.19683403601333263
0.2491677556834849,0.5511866214940102
0.4941269548652939,0.6719357553702691
0.007279416985439622,0.17654193633643078
0.058173629034390766,0.20141797808685116
0.4994510165321496,0.6099843140764604
0.6965511879753656,0.4281899649712091
0.6856111544944932,0.5457903280819952
0.023496390650792624,0.2152783675408053
0.6244664318137777,0.40308715835938547
0.14225453649454434,0.23995234156016618
0.4177586457367786,0.6239109777520198
0.4101304793006073,0.40415488954859186
0.08634066881200507,0.4135907416513911
0.3159225743704251,0.4276927048295241
0.5065749217236013,0.31819735534301047
0.5243628392700166,0.5703394732708086
0.5533960989260971,0.439753460061597
0.559626532553718,0.4269932828233124
0.4307125307503327,0.08477908304093647
0.6560619461080464,0.3587767806621609
0.6090829605627665,0.5308536439187342
0.5496916066771955,0.3877376007424311
0.6334804659398601,0.3993102091566753
0.6740812950592425,0.6187804594355522
0.16287745277708407,0.30578636716645086
0.5223447603103182,0.6926360217692211
0.0747770901916264,0.29505234965435684
0.5882875827566914,0.09503124434155773
0.4708397468469314,0.4041996066367544
0.4972418502256742,0.6499667448650105
0.3175968470013809,0.46964933481855975
0.2987885530729866,0.4202100297681202
0.6320464273464431,0.2093875568094742
0.5879328252822796,0.4988055864378601
0.062366626447044826,0.3955749847963148
0.6108403404803329,0.41744343574137666
0.579258053267838,0.30088042504277246
0.4251579115175345,0.4543484668656188
0.29165831198426584,0.6830612435236656
0.5077175338269145,0.09787284689230528
0.48553586486955436,0.42968583696409235
0.0887146376410124,0.4174351966593538
0.34757523877095187,0.5290352003264137
0.09951698509149215,0.03699593783768088
0.3622833641303495,0.526132845903736
0.40617311857202376,0.315385727338901
0.17820715937233578,0.30563430449197143
0.44846787042630065,0.34498425958622647
0.6185317752423402,0.459016839942344
0.5064790118912839,0.3642518328616837
0.6951195845187281,0.39269593341890674
0.51909333415727,0.4171291749652733
0.5738329128227133,0.15691004239632644
0.6226132964554607,0.5137657358272121
0.4755564293281965,0.22619924143018477
0.5564665355031948,0.1029705586366174
0.49590634660012173,0.09509387415677592
0.6889086721551556,0.23539417787468062
0.38614013432613015,0.09901341068598363
0.4581436092625327,0.32823944216690704
0.3749315013103429,0.5153688539622934
0.1323528351813678,0.5631385246253241
0.5865608220896598,0.6162895668609061
0.35327151293356496,0.6294081195073171
0.16899549798067398,0.6363477254328489
0.3672572623456525,0.4075493012676439
0.5273960669000324,0.6095947554237474
0.029103328665909103,0.6171141380234743
0.6146456773099555,0.5590737958751604
0.37813673001152415,0.6548435145248069
0.6186506433943435,0.34701985784270345
0.5154544702278385,0.2186013245357435
0.4295922648847923,0.5399698155020364
0.5595526522818008,0.5816734012414498
0.6754031382002849,0.09221534815514829
0.3677388911807287,0.4085785294667831
0.520668676038007,0.36184149710039976
0.4038992686940174,0.08238888941238928
0.41658586081692434,0.4897798880312469
0.6208487692776049,0.39923516641309975
0.30492854204125663,0.4518801949644182
0.6725093863271163,0.1866799556060268
0.24812372378970954,0.43857933436740826
0.5744260174968562,0.35049300929009386
0.6309726655096348,0.5186983515203208
0.5169466772472167,0.4484549781251432
0.49317317517326753,0.5333335892950958
0.5599537073695002,0.4715375867243317
0.3273786081928536,0.35197478468022103
0.5729566101769833,0.1308134852776694
0.18886208777062335,0.2964477973364971
0.07411471900128593,0.1594689583250284
0.4025300879589801,0.018618460549317567
0.5298104646399903,0.4591867499486082
0.645448700154575,0.20952855008475876
0.22430309278275046,0.31027995938931263
0.047582265492346176,0.3651168213072342
0.6134862489985214,0.32621464349123336
0.4025711020954004,0.4627075397966929
0.3640261538611467,0.4941139136136276
0.5055802800852741,0.5283934328408263
0.28142076285513073,0.5792846798558857
0.45657540735720364,0.5356165184512118
0.12513182744350138,0.6538208794006239
0.27184823623076754,0.5829700192975439
0.5139009265052666,0.2729704501331215
0.3547374221027116,0.46945029059817883
0.4331703505891382,0.5297140387415937
0.6486273091049297,0.358596534198695
0.09684573043977639,0.3747033061806625
